appointment_id,NSQG,NSQU,NSQM,LOGDTU,LOGDTA,WORDLN_2,NWF_MEDIAN,COLPREP,SVF,H1
1000000000119434,-0.0961206020926649,-0.0493864798324795,-0.148159439497438,1.94591014905531,4.07024701064304,4.54878048780488,-60.919345922025,0.6056195121951221,3.01526572153293,3.0
1000000000114769,-0.0662884915357436,-0.0534522483824849,-0.15118578920369102,2.19722457733622,4.35385575770719,4.49857142857143,-64.4325838127814,0.6442130750605329,4.03648801505059,5.0
8036,-0.0398873018246718,-0.0497518595104995,-0.227991662171672,1.38629436111989,4.61512051684126,5.2722772277227685,-56.9182893091428,0.609703505485684,4.28925734659172,4.0
1000000000312548,-0.0594990110234706,0.0,-0.11562432251572,1.79175946922805,4.13249632818648,4.73529411764706,-61.6059871008309,0.603728342245989,3.85931603825046,4.0
1000000000410988,-0.0943881472252913,-0.12549116102763194,-0.2291144655411569,2.07944154167984,3.86335783344687,4.87139107611549,-59.3937825993931,0.6460156633646601,3.45892830442859,3.0
1000000000904429,-0.0885266138530525,-0.0515026202624605,-0.154507860787381,1.6094379124341005,4.32280727501391,4.6180371352785095,-60.3193908705688,0.6868403183023871,3.43688806529261,3.0
16798,-0.0685975791393419,-0.0668153104781061,-0.188982236504614,0.693147180559945,4.71849887129509,4.65625,-63.56453639882029,0.536090909090909,4.09450175450579,3.0
1000000000437798,-0.0904884066818439,-0.0655121782080418,-0.160471408547982,1.38629436111989,4.06474409244581,4.44206008583691,-62.8681577684933,0.538450138853825,3.679180920571661,3.0
1000000000368101,-0.0889435578319309,-0.0556414884074657,-0.0786889475364634,2.07944154167984,3.69821078154282,4.73684210526316,-61.526373867517,0.621266253869969,3.54159538108318,4.0
1000000000502706,-0.0772818894995841,-0.0565233418944221,-0.0799360766977431,2.19722457733622,3.5489786132039303,5.19169329073482,-59.3937825993931,0.595931096911608,3.12254948504869,4.0
1000000000480176,-0.092600317264859,-0.0519875244910036,-0.116247638743819,0.693147180559945,5.220355825078321,4.44054054054054,-59.9377070674673,0.612070945945946,3.4173796085046,4.0
9596,-0.0453823093902971,-0.12639003479139,-0.113046683788844,1.79175946922805,3.9544437213121,5.46006389776358,-59.2235153384268,0.5022655629780229,3.35459734033178,4.0
41710,-0.0880845467830988,-0.16265001215808894,-0.14547859349066194,1.94591014905531,3.98898404656427,4.75925925925926,-62.801223788248386,0.656787037037037,3.44374493944879,4.0
1000000000160444,-0.0547540894819276,-0.0905357460425185,-0.10454167469786302,1.94591014905531,3.95672318434605,4.74863387978142,-60.4042066183613,0.6849802573594209,3.71328971365162,4.0
1000000000692130,-0.0513537026136466,-0.0417755993144357,-0.125326797943307,2.07944154167984,4.2714441750349,4.61780104712042,-62.8681577684933,0.721590221154121,3.57607448451409,5.0
1000000000223347,-0.106431481783568,-0.0712470499879096,-0.17451891814894502,1.79175946922805,4.18459144006988,4.65228426395939,-59.7599951617494,0.637780275562002,4.0767302943389705,4.0
1000000000485942,-0.0648097592392134,-0.0640841336112001,-0.169550680520271,1.09861228866811,5.0896518344144805,4.7043121149897305,-59.5014948054034,0.619366351218641,3.676791359623021,4.0
1000000000800943,-0.0447636434171349,0.0,-0.15811388300841905,0.693147180559945,2.99573227355399,4.375,-60.23962094164761,0.4476,2.05938218048543,1.0
10991,-0.0656220734451109,-0.167332005306815,-0.2,1.94591014905531,3.5755507688069303,5.016,-59.3937825993931,0.577416666666667,3.4729869041521204,3.0
1000000000172273,-0.0849830163728545,0.0,-0.153093108923949,1.6094379124341005,3.93573953204546,5.109375,-59.3937825993931,0.755,3.1522219080684306,3.0
1000000000624206,-0.0628251418971559,-0.12611333222388602,-0.21383555860347608,1.94591014905531,4.27468002104443,5.03578528827038,-57.11543291339721,0.5788386466912809,3.8052923009789903,4.0
1000000000478682,-0.106950348270089,-0.12953194003771,-0.100335009313598,1.79175946922805,3.9053340172773496,5.4966442953020085,-56.2839205805565,0.6025259507829971,3.79575659880369,4.0
1000000000319728,-0.0529216889768235,-0.0917662935482247,-0.112390297389803,2.19722457733622,3.96609022669842,4.78947368421053,-58.1834785474051,0.690447368421053,3.67547192876834,4.0
1000000000232209,-0.0731259094398945,-0.119352479006572,-0.0924500327042049,1.79175946922805,4.06902675423781,4.937321937321942,-57.5627203212292,0.6144169312169311,3.98486332435472,4.0
1000000000193042,-0.0571373943758774,-0.0812891721905107,-0.0938646508927864,1.79175946922805,4.32633772881329,4.90088105726872,-57.196790089286296,0.648972732796598,3.71921460848213,4.0
1000000000143095,-0.0934538990788786,-0.0895622151039798,-0.171498585142509,1.94591014905531,3.97834564835922,4.42513368983957,-64.2137083517707,0.565593248663102,3.19839921843377,4.0
1000000000208803,-0.0845271997673583,-0.0500626174321759,-0.150187852296528,1.79175946922805,4.19720194766181,5.10526315789474,-58.4994064147431,0.580881320949432,3.7715120193872322,4.0
1000000000168240,-0.11344213379980304,-0.138675049056307,-0.187766904049703,1.6094379124341005,4.13356527537538,4.11858974358974,-64.5434878195965,0.553909698996656,3.12599125504951,2.0
1000000000363851,-0.0646442552366692,0.0,-0.17595383576944698,2.07944154167984,3.69821078154282,4.74922600619195,-63.849663354678704,0.630923529411765,3.1821520368815297,3.0
1000000000862921,-0.0470967737885204,-0.0929478824680346,-0.131448155980155,1.79175946922805,4.3459675848581805,4.4946004319654405,-65.0898442808318,0.648301912989818,3.38506206506377,4.0
1000000000275522,-0.0628231345868081,-0.0765839581067484,-0.132647306485615,1.79175946922805,4.7332701886154105,4.49560117302053,-62.9616466391081,0.64269663803938,4.035505658525008,4.0
1000000000168822,-0.0596957107984615,-0.0684118937575061,-0.167574232043384,2.07944154167984,4.38358791524083,4.60530421216849,-61.0281928988871,0.599285760395934,3.6388923978047902,5.0
1000000000284969,-0.100823117371709,-0.14256648712804998,-0.0637576713063338,1.79175946922805,3.71357206670431,4.99593495934959,-56.1632452517093,0.684517497348886,3.3271448238027697,3.0
7472,-0.0837148247262794,-0.0406222231851194,-0.0574484989621426,1.79175946922805,4.61512051684126,4.2970297029703,-65.2214881834193,0.691013017968463,3.5938019645765,4.0
55877,-0.0669718094691682,-0.047511433814558,-0.106238795717834,1.94591014905531,4.14765962098982,4.75620767494357,-60.6383862689668,0.6889774266365689,3.6187555932272,4.0
1000000000447981,-0.0655892715869252,-0.05285164225816901,-0.10570328451633802,1.79175946922805,4.08877351717264,4.57541899441341,-59.3937825993931,0.517501269680041,3.99550111965897,4.0
1000000000226274,-0.0765282083252817,-0.0637576713063338,-0.174607573942395,2.07944154167984,4.11903717481247,4.94715447154472,-62.3197303627986,0.46299124452783,3.0827067226325298,4.0
1000000000535826,-0.0433479870791468,-0.092351419307922,-0.113106927163112,1.79175946922805,4.35884329921822,4.86140724946695,-58.9626489770322,0.6713285027646271,4.1471524662597,5.0
1000000000540404,-0.0962821179883809,-0.0791807582464896,-0.111978502191171,1.79175946922805,3.97343163355679,4.29467084639498,-63.669181199362704,0.550665173906553,3.2542697987677203,4.0
1000000000847215,-0.108459338537167,-0.0943508195583659,-0.144123257502444,1.79175946922805,4.02832346112431,4.510385756676559,-63.55296675765389,0.7303235657764592,3.58133547684169,3.0
1000000000805956,-0.0576489595070928,-0.0498135481386718,-0.157524270452644,1.6094379124341005,4.38949864951258,4.79156327543424,-61.601793382163706,0.6385154311414389,3.47727771476895,4.0
1000000000597254,-0.0956416617593985,-0.0985329278164293,-0.179895690740289,0.693147180559945,5.0401940963378005,4.42394822006472,-65.1751753823493,0.55109421071557,3.04460187389162,3.0
1000000000279411,-0.0513589388169715,0.0,-0.0960473437994123,2.07944154167984,4.21582445975981,4.7988929889298895,-58.74095134756289,0.719570848708487,3.90126254974776,4.0
13832,-0.0572028988022225,-0.0636284762975778,-0.190885428892733,1.6094379124341005,3.89995042419388,4.60728744939271,-61.869124433729,0.7086383265856941,3.10800228118692,3.0
1000000000879157,-0.097945616480495,-0.0683585927024663,-0.187207716112244,2.19722457733622,3.86189861824558,4.49532710280374,-60.892011321089896,0.456533021806854,3.9763616493410097,4.0
1000000000173246,-0.0592038204589111,-0.11771496477944304,-0.15938681577809302,0.693147180559945,5.37759054744254,4.33718244803695,-64.841856905927,0.6651657868690201,3.6782822175933902,4.0
1000000000847790,-0.0758520967190967,-0.0768095372642568,-0.153619074528514,1.6094379124341005,4.2165621949463485,4.83185840707965,-59.3937825993931,0.63471405461985,4.4641448090808895,4.0
1000000000285633,-0.0666964295684656,-0.117987769235184,-0.0834299517232724,2.07944154167984,3.9866665484239103,4.9791183294663615,-57.1836583149656,0.679350205975662,4.16087407759136,4.0
4220,-0.0552803238389249,-0.148795905193033,-0.0859073559175116,2.07944154167984,3.52267727919986,4.81918819188192,-60.7837905949173,0.605395685495316,2.9403635452381898,3.0
1000000000232001,-0.108188157868744,0.0,-0.18411492357966505,1.38629436111989,4.30068099521993,5.35932203389831,-57.137772810566396,0.565465104685942,3.66658941836555,3.0
1000000000186268,-0.0846335355729208,0.0,-0.156615139392054,1.79175946922805,4.48111753731811,4.54150943396226,-59.5014948054034,0.6076243063263039,3.5992920861477,4.0
1000000000622589,-0.0569588233126002,-0.0582222509739582,-0.24005649052685,2.07944154167984,4.70614610332809,4.90621468926554,-59.465619908081294,0.6221025641025639,4.52419284725937,6.0
1000000000509771,-0.0455156339657512,0.0,-0.0647523908238176,1.94591014905531,4.22160634183303,4.64150943396226,-59.3937825993931,0.7226244154168691,3.7981051955171,4.0
1000000000414801,-0.124481792305659,-0.110297099334726,-0.163597036243448,2.07944154167984,3.9391516728164,4.68613138686131,-59.5014948054034,0.580019894089023,3.9190276802873902,3.0
1000000000970683,-0.09442082453522503,-0.0500626174321759,-0.150187852296528,1.79175946922805,4.19720194766181,4.88220551378446,-59.348317336700106,0.6937233082706771,4.60335739327148,4.0
1000000000465062,-0.114105537229153,-0.0946320446814768,-0.133829921023641,1.6094379124341005,4.20469261939097,4.75820895522388,-62.4408415238769,0.570699683401176,4.13131714799509,3.0
1000000000400378,-0.0827596748054578,-0.0544734710702843,-0.172260240637389,2.19722457733622,4.31600553357609,5.17804154302671,-59.0348494791984,0.628445103857567,3.45820861897871,5.0
1000000000854547,-0.0699473490481032,-0.0484501583111509,-0.137037741965506,1.6094379124341005,4.4450014338352695,4.481220657277,-64.2137083517707,0.499852112676057,3.09682008895157,4.0
52739,-0.16997425241185002,-0.19867985355975687,-0.162221421130763,0.693147180559945,3.63758615972639,5.03947368421053,-63.363475124363696,0.5185157894736839,2.7661539576316403,2.0
1000000000170451,-0.0680590516715543,-0.0818545509070058,-0.122781826360509,1.94591014905531,4.44600696433729,4.47906197654941,-59.5014948054034,0.682009882747068,3.9084498255853,4.0
1000000000161476,-0.0429694138012536,-0.0924500327042049,-0.0924500327042049,2.19722457733622,3.66356164612965,5.27635327635328,-55.069003867441396,0.7705880209368579,3.43448498894824,4.0
6516,-0.0760333423402874,-0.0997509336107633,-0.172773685116272,1.94591014905531,4.05054193956371,4.54726368159204,-63.935574367954,0.5172864058087939,3.8107078716195297,4.0
1000000000631930,-0.0973403460114645,-0.0773823232534137,-0.148175867887964,1.94591014905531,4.27069595202955,4.87824351297405,-59.3937825993931,0.46762120758483,3.26988354860357,4.0
1000000000633376,-0.0692634277666549,-0.102463103915712,-0.223313157705048,2.19722457733622,3.74557479779048,4.50918635170604,-60.6332176884336,0.5810921634795639,4.3363475788857,4.0
1000000000292090,-0.0847967085808728,0.0,-0.0790569415042095,0.693147180559945,5.07517381523383,4.609375,-62.5976496990479,0.684833333333333,3.48938917092626,3.0
1000000000821677,-0.07934273575354901,-0.10459884816382596,-0.12376302619150302,1.94591014905531,4.17877324183889,4.5492341356674,-59.3937825993931,0.661604317454974,3.68948613193883,4.0
1000000000172381,-0.0827745442457808,-0.0953462589245592,-0.15075567228888198,1.38629436111989,4.00733318523247,5.0454545454545485,-59.2847617784167,0.7421818181818179,3.75419816155066,3.0
11253,-0.0682740583529992,-0.0522708373489317,-0.110883190643186,2.19722457733622,4.3985559366250895,4.76092896174863,-61.5964021568648,0.608954596592736,4.01820797425855,5.0
1000000000275426,-0.0634966545036103,-0.08058229640253799,-0.113960576459638,2.07944154167984,4.0561233494019,4.8549783549783605,-59.777760832089214,0.6080501930501929,3.83289475563835,4.0
1000000000400995,-0.0889134889519225,-0.117363131703255,-0.319262234934931,1.94591014905531,3.94849268520954,4.8154269972451775,-61.7651821103231,0.507533602408867,3.3920106722072405,3.0
19108,-0.0692965543803436,-0.0515710623129397,-0.241889723423448,2.07944154167984,3.85014760171006,4.47872340425532,-63.56453639882029,0.458212765957447,3.46487792352355,4.0
1000000000628521,-0.108684633604858,-0.0806871530459878,-0.16535945694153698,2.19722457733622,4.4465651558114505,4.44140625,-61.2594000141244,0.6445263157894741,3.57982413964966,4.0
5462,-0.0818525487756316,0.0,-0.230697395987484,1.79175946922805,4.08597631255158,4.59383753501401,-61.8829938003323,0.500958130620669,3.4027093641296102,4.0
1000000000295811,-0.0649215246975577,-0.0742269619025206,-0.14845392380504094,1.79175946922805,4.1026433650368,4.696969696969701,-61.3870041069659,0.40281267217630895,3.5374024489998503,4.0
1000000000466686,-0.0953934741679585,-0.0990147542976674,-0.164197394357296,1.79175946922805,4.21950770517611,4.83578431372549,-61.885681877733404,0.6153563025210079,3.7183653873191,4.0
1000000000611521,-0.0616589087600824,-0.052704627669473,-0.149071198499986,2.07944154167984,3.80666248977032,4.7277777777777805,-62.451377556643706,0.5083006535947711,4.31661529427842,4.0
1000000000388870,-0.0820271303210194,-0.0868744485526139,-0.150470958772656,2.07944154167984,3.5002882843063903,4.77358490566038,-61.1083967763049,0.584916142557652,3.48989490332061,4.0
1000000000591501,-0.0496912541568454,-0.0766214166358195,-0.139890927598133,2.19722457733622,4.03914501286749,4.5146771037182,-61.3828738317953,0.614461350293542,3.86155600516277,4.0
1000000000420029,-0.0498662812155646,-0.122627867896993,-0.111943415709911,1.79175946922805,4.19720194766181,4.89974937343358,-59.3937825993931,0.6254184324447479,3.65661818964,4.0
1000000000583269,-0.0693460026604562,-0.0935765324510861,-0.233003686748791,2.07944154167984,4.26794766797617,4.63922942206655,-59.3937825993931,0.5826241737754929,3.7909135733285497,4.0
1000000000601565,-0.102102561006573,-0.0679627666030585,-0.15196936606339098,1.09861228866811,4.97212543933438,4.21709006928406,-64.40543642993529,0.560818092477028,3.31973168064125,3.0
1000000000466479,-0.076551786794446,-0.0768662442024088,-0.153732488404818,2.19722457733622,4.3204466955760585,4.65140324963072,-63.9215373314464,0.5365876380885011,3.51019110671246,5.0
13829,-0.0774473258276826,-0.0699283601275066,-0.0988936352868297,2.19722457733622,3.81649057870658,4.2200488997555,-67.8799158776521,0.6203077089026321,3.2928107291879902,4.0
1000000000255889,-0.0731236979177305,-0.130051217752471,-0.15927956196057,1.79175946922805,4.36733591926388,4.64904862579281,-59.3937825993931,0.515289606492533,3.9006766797833,4.0
1000000000364307,-0.104954800218238,-0.0683585927024663,-0.193347297809133,0.693147180559945,4.67282883446191,4.57943925233645,-60.615000170445995,0.6865392523364491,3.1759033293556,3.0
45298,-0.0907840056744513,0.0,-0.159673888623705,2.07944154167984,3.78702651525346,5.10481586402266,-57.137772810566396,0.640252382178728,3.97003064810325,4.0
1000000000837990,-0.0484388305962394,-0.0583211843519804,-0.233284737407922,1.94591014905531,3.73766961828337,4.59863945578231,-60.956986913801295,0.6667976739082729,3.50209326452237,3.0
1000000000426845,-0.0752913393475544,-0.0845154254728517,-0.2070196678027061,1.94591014905531,4.0943445622221,4.97380952380952,-60.8917642797933,0.52452380952381,3.57299047175126,3.0
14337,-0.0833263982759884,-0.0620770855244201,-0.107520666114094,1.79175946922805,4.46014441393783,4.44508670520231,-64.4317597731343,0.590353342226174,3.5279598246517003,4.0
1000000000181122,-0.0824876097389735,-0.0655121782080418,-0.13897231638362398,1.94591014905531,4.19827548507033,4.50429184549356,-62.355855372031,0.650083495903239,3.716392834337941,4.0
1000000000159591,-0.0416797085734311,-0.0521995750971881,-0.11672179831391802,2.19722457733622,3.7081372707183498,5.046321525885559,-56.696274924087106,0.7408137834784341,3.59851984652519,4.0
1000000000281642,-0.0416708387447843,-0.0741249316661101,-0.165748386032949,1.79175946922805,3.41224721784874,4.95604395604396,-59.3937825993931,0.6655842490842501,3.1232096938075093,3.0
1000000000413810,-0.0888268932296971,-0.11250879009260198,-0.17429786813223802,1.79175946922805,4.18712629567307,4.51645569620253,-64.5196134581021,0.447180831826401,3.17119229481818,3.0
1000000000476752,-0.0432340177420834,-0.0494468176434149,-0.0699283601275066,2.19722457733622,3.81649057870658,4.97555012224939,-57.2316837861584,0.5910595965770171,3.37485727759034,4.0
1000000000450981,-0.0962128464092753,-0.0690888535853467,-0.169232438197955,1.79175946922805,4.24611145069408,4.5465393794749405,-59.6903798159816,0.635114728946471,4.09356289195705,4.0
55527,-0.0596848672717989,0.0,-0.0594438298277764,1.79175946922805,4.5468346089751295,4.30742049469965,-67.8987889839796,0.649941453613248,3.5124174057601403,5.0
1000000000548521,-0.0696965149223751,-0.0824786098842323,-0.14285714285714302,1.79175946922805,4.29728540621879,4.43764172335601,-60.698364600340994,0.4818820861678,3.5243454897424003,4.0
8519,-0.120680580167957,-0.0460775677584091,-0.17240647176782806,2.07944154167984,4.07541655233658,4.53290870488323,-60.3825194017659,0.6648408892219311,3.2188598817753897,4.0
1000000000759557,-0.096129535742569,-0.0633088937832918,-0.134298444310754,1.79175946922805,4.42084662652346,5.19438877755511,-60.615000170445995,0.710664789037535,3.6659707683211695,4.0
1000000000701490,-0.0717445141566342,-0.052999894000318,-0.105999788000636,1.79175946922805,4.08317126162398,4.7359550561797805,-59.5014948054034,0.612230786516854,4.12352298089613,3.0
1000000000719973,-0.0654147567837964,-0.0878184619667801,-0.160333841948716,1.79175946922805,4.17181987439039,4.23393316195373,-64.8000277960336,0.5452472150814051,3.0703628330003303,4.0
1000000000235970,-0.0918308018623594,-0.0972203468478169,-0.13749033305079902,2.07944154167984,4.19154689017846,4.51984877126654,-61.718825785743704,0.683424582545684,3.8509716018165694,4.0
1000000000706008,-0.07403694789898199,-0.0530744892434275,-0.0750586625040802,2.19722457733622,3.6748932121392,5.05070422535211,-59.348317336700106,0.700014465169394,3.60893610366975,4.0
1000000000644613,-0.138429885977521,-0.146020415081142,-0.166488888838294,2.30258509299405,3.84801767545223,4.90618336886994,-58.3165975764406,0.5236314143567871,4.05537217214221,3.0
1000000000169470,-0.0971960898307057,-0.10403129732206,-0.154303349962092,2.3978952727983702,3.73766961828337,5.24675324675325,-57.9696646986158,0.622911255411255,3.55024711553997,5.0
1000000000397454,-0.0550507804659523,-0.0942809041582063,-0.23094010767585,1.79175946922805,3.62434093297637,5.1377777777777816,-56.489947055386494,0.5198333333333329,3.9564001873824304,3.0
1000000000162422,-0.100274956294386,-0.109896745565965,-0.255376959227625,2.19722457733622,3.8286413964891,4.92270531400966,-64.2137083517707,0.642607128867999,3.00147974622463,4.0
1000000000425974,-0.0675085508961865,-0.0717342149788216,-0.160402581005229,1.79175946922805,4.57642771712244,4.46483704974271,-61.895020053599005,0.769059496684673,4.02572591270915,5.0
1000000000139111,-0.0430249585855914,-0.05643326479831,-0.16929979439493,1.6094379124341005,4.13995507347415,5.213375796178339,-56.7216758013322,0.5096735155126371,3.35108400398148,4.0
1000000000554412,-0.144431909090718,-0.0594438298277764,-0.17833148948332894,1.6094379124341005,4.03600898520914,4.87632508833922,-62.065559588012505,0.530620567807969,3.90592767913128,3.0
1000000000871539,-0.118097222796127,-0.0820609939862218,-0.164121987972444,0.693147180559945,5.00058495824275,5.20875420875421,-56.71025974638129,0.7106157407407409,3.5117255508438903,2.0
1000000000708379,-0.13937931481310598,-0.0808452083454443,-0.161690416690889,1.79175946922805,3.9318256327243297,5.16339869281046,-56.932042235813704,0.558685137823245,3.68756395380126,3.0
1000000000645918,-0.106581363112217,-0.0499376169438922,-0.127316441629614,2.07944154167984,4.607667066186679,4.5511221945137175,-60.892011321089896,0.567240168808748,4.31362629281555,4.0
1000000000425364,-0.0711352703720957,-0.0818317088384971,-0.115727512471569,1.94591014905531,4.15888308335967,4.33928571428571,-62.8681577684933,0.493741312741313,3.7559328650015495,4.0
1000000000159612,-0.10112277601284404,-0.139572631559771,-0.188982236504614,1.6094379124341005,4.12066187053947,5.2662337662337695,-60.3977851687952,0.7629383116883119,4.14635080948366,3.0
1000000000554062,-0.0866629268380908,-0.0465746432832622,-0.0658664921938784,2.19722457733622,3.9361734656604304,4.71366594360087,-59.3937825993931,0.6747439338142571,3.47068950894148,4.0
1000000000699383,-0.0660224602310687,-0.0449013255066937,-0.118797740827873,1.94591014905531,4.26066577766961,4.77016129032258,-61.867611819767895,0.591322068612391,4.02724143375884,4.0
1000000000782564,-0.0521342429607101,-0.110096376512636,-0.134839972492648,2.19722457733622,3.60186807712431,4.6636363636363605,-61.1699259177627,0.670638694638694,3.40838452140688,4.0
1000000000328912,-0.10477017908620098,-0.079555728417573,-0.28684225806644703,1.94591014905531,3.8098320645316,5.11392405063291,-58.217299773182106,0.5256034996276989,3.53411813401082,3.0
1000000000209876,-0.0647751597274875,-0.0599760143904067,-0.146910632062318,1.79175946922805,4.52900882502253,4.72841726618705,-59.3937825993931,0.6139103989535639,3.5879388535282097,5.0
13367,-0.108163844670089,-0.0587220219514703,-0.101709525543122,1.38629436111989,4.28358656186063,4.64137931034483,-61.0709784493059,0.5912880324543609,3.62326181899299,3.0
1000000000780947,-0.0654400207460362,-0.0707106781186548,-0.13228756555323,1.79175946922805,4.19970507787993,4.8925,-59.3937825993931,0.765125,3.3477555272422896,4.0
49941,-0.0754057806872843,-0.0575435337648436,-0.0996683241277643,1.09861228866811,4.61181472870676,4.66225165562914,-61.784132585854906,0.6130912435614421,4.12451999964373,4.0
1000000000634023,-0.0841219751167367,-0.0701862406343596,-0.17192047651837605,2.19722457733622,4.21459369037368,4.29720853858785,-62.2098813878569,0.568001642036125,3.9007008027344,5.0
1000000000170843,-0.0803688289707658,-0.06046740551569,-0.141808635893213,2.07944154167984,4.2250072607421405,4.76416819012797,-60.956986913801295,0.6196894792710971,4.21201432483982,5.0
1000000000673521,-0.0572076807253584,-0.0515026202624605,-0.103005240524921,1.79175946922805,4.14048571821996,4.80901856763926,-61.6791771875037,0.82866330110379,3.6682757120987497,4.0
1000000000805623,-0.0568162672148181,-0.0833333333333333,-0.276385399196283,0.693147180559945,4.276666119016061,4.43055555555556,-63.5871292526964,0.4068,3.2948540698126503,2.0
1000000000518646,-0.0873306845515261,-0.10570328451633802,-0.190559306154308,1.94591014905531,3.9346228373453904,4.92458100558659,-58.297004822767704,0.622411376333164,3.90641881996769,4.0
1000000000233114,-0.0673251749482126,-0.0885614885540095,-0.117155837225801,2.07944154167984,4.15496918403854,4.63725490196078,-61.745066160404704,0.763327540106952,4.30362196485443,4.0
1000000000266264,-0.0714599835913214,-0.0893712506753953,-0.187466716960774,2.30258509299405,4.13676527810605,4.706070287539942,-59.5014948054034,0.544606078922373,4.0664538452921,4.0
1000000000769183,-0.0604160564558146,0.0,-0.14285714285714302,1.38629436111989,4.29728540621879,4.7074829931972815,-59.5014948054034,0.752789831722163,4.1830384561346285,3.0
1000000000150033,-0.07361929410711099,-0.0632455532033676,-0.109544511501033,1.79175946922805,3.72970144863419,5.504,-56.308781376190396,0.7761481481481479,3.09891117243913,3.0
1000000000480005,-0.0508262478048497,-0.0875376219064817,-0.22317802113732896,1.38629436111989,4.178226046202799,5.076628352490419,-59.3937825993931,0.537331340996169,2.6368031819648903,3.0
1000000000187608,-0.0503831111060016,-0.0692543361064444,-0.259125998258803,1.6094379124341005,4.4236483093647,5.4220623501199015,-54.3985392150768,0.6833604207543051,3.93436548213484,4.0
1000000000849602,-0.101843726701457,-0.0979639167383865,-0.123915642161758,1.6094379124341005,4.64631212931927,4.55086372360845,-61.577363555758296,0.5012708733205371,3.52760081963244,4.0
53999,-0.0515428777916767,-0.111455642515071,-0.15762208124782,1.94591014905531,4.23410650459726,4.58592132505176,-62.817184886149796,0.6593425207039331,3.92548758193552,4.0
1000000000241806,-0.107669820782739,-0.0916698497028211,-0.112272178284768,0.693147180559945,4.7791234931115305,4.43697478991597,-61.729756501777715,0.614435878699306,3.44741925461859,3.0
1000000000685374,-0.0663770291779463,0.0,-0.0826898230594723,2.07944154167984,4.29217030555202,4.3025641025641,-61.5630968243645,0.626992618492619,3.14978197171852,4.0
13787,-0.0865125314139932,0.0,-0.0760285921269706,0.693147180559945,4.46014441393783,4.49132947976879,-64.2067425071493,0.743003468208092,3.645355373101472,3.0
1000000000784632,-0.0802804812342344,-0.140952295720482,-0.115087067529687,0.0,5.01727983681492,4.21854304635762,-60.8246265093119,0.580337275307474,3.03588307783569,2.0
